,condition,model_year,make,model,trim_level,list_price,exterior_color,interior_color,fwd_or_awd,hybrid_or_eco,mileage,dealer_address,date_parsed
166,USED,2023,FORD,MAVERICK,XL,34989,Silver Gray,Gray,Front-wheel Drive,Gasoline,145,"6850 TX-121 Frisco, TX 75034",2023-05-11
167,CERTIFIED,2022,FORD,MAVERICK,LARIAT,36900,CACTUS GREY,DESERT BROWN TRIM,–,–,8265,"968 Bridge Rd Northampton, MA 01060",2023-05-11
168,USED,2022,FORD,MAVERICK,XLT,35546,Oxford White,Navy Pier,All-wheel Drive,Gasoline,4370,"1129 Murfreesboro Rd. Franklin, TN 37064",2023-05-11
169,USED,2022,FORD,MAVERICK,XLT,35679,Cactus Green / Gray,Black Onyx,All-wheel Drive,Gasoline,8073,"200 E Courtland St Morton, IL 61550",2023-05-11
170,USED,2022,FORD,MAVERICK,XLT,42000,GRAY,–,FWD,–,19467,"219 Woodgate Drive South Brandon, MS 39042",2023-05-11
171,USED,2022,FORD,MAVERICK,LARIAT,39986,Carbonized Gray Metallic,Desert,All-wheel Drive,Gasoline,13075,"3624 Kohler Memorial Drive Sheboygan, WI 53081",2023-05-11
172,USED,2022,FORD,MAVERICK,XLT,38450,Blue,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,8982,"1638 Hughes Rd Madison, AL 35758",2023-05-11
173,USED,2022,FORD,MAVERICK,LARIAT,42000,Orange,Desert,All-wheel Drive,Gasoline,10292,"1845 E. Santa Fe Olathe, KS 66062",2023-05-11
174,USED,2022,FORD,MAVERICK,XL,31998,Blue,Black,Front-wheel Drive,Hybrid,7316,"1300 E I-2 Pharr, TX 78577",2023-05-11
175,USED,2022,FORD,MAVERICK,XLT,33468,Iconic Silver Metallic,Navy Pier,Front-wheel Drive,Gasoline,7040,"1307 East Bridge Street Redwood Falls, MN 56283",2023-05-11
176,USED,2023,FORD,MAVERICK,XLT,36542,Area 51,Navy Pier,Front-wheel Drive,Hybrid,23,"6455 S 108th St Franklin, WI 53132",2023-05-11
177,USED,2022,FORD,MAVERICK,XLT,36500,Silver,Navy Pier,Front-wheel Drive,Hybrid,10905,"8625 Artesia Blvd. Bellflower, CA 90706",2023-05-11
178,USED,2022,FORD,MAVERICK,XLT,37127,Area 51,Navy Pier,FWD,Hybrid,19000,"9400 Southwest Fwy Houston, TX 77074",2023-05-11
179,USED,2023,FORD,MAVERICK,XLT,37950,Shadow Black,Navy Pier,Front-wheel Drive,Hybrid,1290,"3796 I-10 Frontage Rd Sealy, TX 77474",2023-05-11
180,CERTIFIED,2022,FORD,MAVERICK,LARIAT,39580,Carbonized Gray Metallic,Desert Brown,All-wheel Drive,Gasoline,16799,"8209 NW Quanah Parker Trailway Lawton, OK 73505",2023-05-11
181,USED,2022,FORD,MAVERICK,XLT,36498,Carbonized Gray Metallic,Black Onyx,Front-wheel Drive,Hybrid,7553,"2517 SE Best Ln Bentonville, AR 72712",2023-05-11
182,USED,2022,FORD,MAVERICK,LARIAT,41135,Gray,Desert,All-wheel Drive,Gasoline,5101,"212 Comtide Ct Franklin, TN 37067",2023-05-11
183,USED,2022,FORD,MAVERICK,XL,34977,Blue,Black Onyx,AWD,Gasoline,3063,"2500 North Ave. Melrose Park, IL 60160",2023-05-11
184,USED,2022,FORD,MAVERICK,XLT,38998,Area 51,Black Onyx,All-wheel Drive,Gasoline,8073,"3560 28th Street SE Grand Rapids, MI 49512",2023-05-11
185,USED,2022,FORD,MAVERICK,XLT,32998,Green,Gray,All-wheel Drive,Gasoline,51164,"7771 Highway #64 Memphis, TN 38133",2023-05-11
186,USED,2022,FORD,MAVERICK,XLT,37641,Area 51,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,2018,"1213 Sunset Dr Vandalia, IL 62471",2023-05-11
187,USED,2022,FORD,MAVERICK,XLT,35962,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Hybrid,573,"700 W Main St El Paso, IL 61738",2023-05-11
188,USED,2022,FORD,MAVERICK,LARIAT,42100,Oxford White,Desert,All-wheel Drive,Gasoline,7721,"14633 Cicero Ave Midlothian, IL 60445",2023-05-11
189,USED,2022,FORD,MAVERICK,XLT,35947,Area 51,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,17928,"1501 W Pine St Hattiesburg, MS 39401",2023-05-11
190,USED,2022,FORD,MAVERICK,XL,33995,Oxford White,Black Onyx,All-wheel Drive,Gasoline,2847,"1508 Morrissey Dr Bloomington, IL 61701",2023-05-11
191,CERTIFIED,2022,FORD,MAVERICK,XL,29603,Cactus Green / Gray,Black Onyx,Front-wheel Drive,Gasoline,19923,"2052 Us Hwy 30 Valparaiso, IN 46385",2023-05-11
192,USED,2022,FORD,MAVERICK,LARIAT,39998,Black,Brown,All-wheel Drive,Gasoline,14093,"1300 NW 98th Ct Doral, FL 33172",2023-05-11
193,CERTIFIED,2022,FORD,MAVERICK,XLT,34722,Area 51,Navy Pier,Front-wheel Drive,Gasoline,7899,"540 Outlet Mall Blvd St Augustine, FL 32084",2023-05-11
194,USED,2022,FORD,MAVERICK,XLT,38400,Oxford White,Navy Pier,All-wheel Drive,Gasoline,11995,"2265 Old Turnpike Rd Lewisburg, PA 17837",2023-05-11
195,USED,2022,FORD,MAVERICK,XL,31995,Area 51,Black Onyx,Front-wheel Drive,Gasoline,13968,"3611 Lapalco Blvd Harvey, LA 70058",2023-05-11
196,USED,2022,FORD,MAVERICK,XL,32000,Blue,Gray,Front-wheel Drive,CVT Transmission,20200,"J from Naperville, IL 60563",2023-05-11
197,USED,2023,FORD,MAVERICK,XLT,39500,White,Navy Pier,All-wheel Drive,Gasoline,72,"1810 Highway 25B North Heber Springs, AR 72543",2023-05-11
198,USED,2022,FORD,MAVERICK,XLT,32962,Area 51,Navy Pier,Front-wheel Drive,Hybrid,10369,"700 W Main St El Paso, IL 61738",2023-05-11
199,USED,2023,FORD,MAVERICK,XLT,34900,Gray,Blue,Front-wheel Drive,CVT Transmission,3500,"Jason from Bedford, IN 47421",2023-05-11
200,CERTIFIED,2022,FORD,MAVERICK,XLT,35999,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,7157,"2055 Ogden Ave Naperville, IL 60540",2023-05-11
201,USED,2022,FORD,MAVERICK,LARIAT,39060,–,–,Front-wheel Drive,Hybrid,21049,"2000 10th Ave N Lake Worth, FL 33461",2023-05-11
202,USED,2022,FORD,MAVERICK,XLT,35206,White,Navy Pier/Medium Slate,Front-wheel Drive,Gasoline,7317,"218 Lincoln Highway Fairless Hills, PA 19030",2023-05-11
203,USED,2023,FORD,MAVERICK,XLT,37376,Hot Pepper Red Metallic Tinted Clearcoat,Navy Pier,Front-wheel Drive,Hybrid,310,"1030 Schaeffer Road Lebanon, PA 17042",2023-05-11
204,CERTIFIED,2022,FORD,MAVERICK,LARIAT,35500,Blue,Desert,Front-wheel Drive,Gasoline,31685,"1845 E. Santa Fe Olathe, KS 66062",2023-05-11
205,USED,2022,FORD,MAVERICK,XLT,35798,Gray Metallic,Navy Pier,All-wheel Drive,Gasoline,6900,"4200 SE Federal Hwy Stuart, FL 34997",2023-05-11
206,USED,2022,FORD,MAVERICK,XLT,,–,Navy Pier/Medium Slate,Front-wheel Drive,Gasoline,23050,"308 N Outer Rd St James, MO 65559",2023-05-12
207,USED,2022,FORD,MAVERICK,XLT,,Blue,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,11649,"45 Washington St Foxboro, MA 02035",2023-05-12
208,USED,2022,FORD,MAVERICK,XL,,White,Gray,Front-wheel Drive,Gasoline,12729,"5700 NW 27th Ave Miami, FL 33142",2023-05-12
209,USED,2022,FORD,MAVERICK,XLT,,–,Navy Pier/Medium Slate,Front-wheel Drive,Gasoline,9857,"815 Nw 4th St Grand Rapids, MN 55744",2023-05-12
210,USED,2022,FORD,MAVERICK,XL,36988,Oxford White,Black Onyx,All-wheel Drive,Gasoline,13296,"2701 E Mountain Village Dr Wasilla, AK 99654",2023-05-12
211,USED,2022,FORD,MAVERICK,XLT,37652,Velocity Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,13797,"6455 S 108th St Franklin, WI 53132",2023-05-12
212,USED,2022,FORD,MAVERICK,XLT,37330,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Gasoline,5076,"8575 Laguna Grove Drive Elk Grove, CA 95757",2023-05-12
213,USED,2022,FORD,MAVERICK,LARIAT,39162,Area 51,Desert,All-wheel Drive,Gasoline,12153,"15507 W I-10 San Antonio, TX 78249",2023-05-12
214,CERTIFIED,2022,FORD,MAVERICK,XL,33865,Iconic Silver Metallic,Black Onyx,All-wheel Drive,Gasoline,11890,"2401 Oakwood St Paso Robles, CA 93446",2023-05-12
215,USED,2022,FORD,MAVERICK,XLT,36998,White,Gray,All-wheel Drive,Gasoline,15071,"2750 Stoneridge Dr Pleasanton, CA 94588",2023-05-12
216,USED,2022,FORD,MAVERICK,XL,31998,Black,Black,Front-wheel Drive,Gasoline,1648,"9405 SW Cascade Ave Beaverton, OR 97008",2023-05-12
217,USED,2022,FORD,MAVERICK,XLT,36883,Area 51,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,2018,"1213 Sunset Dr Vandalia, IL 62471",2023-05-12
218,USED,2022,FORD,MAVERICK,XL,34634,Blue,Navy Pier,Front-wheel Drive,Hybrid,6510,"5333 Broadway St Quincy, IL 62305",2023-05-12
219,USED,2023,FORD,MAVERICK,XLT,37591,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,131,"1445 South Main Street Chelsea, MI 48118",2023-05-12
220,USED,2022,FORD,MAVERICK,XLT,36249,Carbonized Gray Metallic,Black Onyx,Front-wheel Drive,Hybrid,7553,"2517 SE Best Ln Bentonville, AR 72712",2023-05-12
221,CERTIFIED,2022,FORD,MAVERICK,XL,36500,Gray,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,20623,"1320 N 1st St Dixon, CA 95620",2023-05-12
222,USED,2022,FORD,MAVERICK,LARIAT,37995,Carbonized Gray Metallic,Desert,All-wheel Drive,Gasoline,12047,"8575 Laguna Grove Drive Elk Grove, CA 95757",2023-05-12
223,USED,2022,FORD,MAVERICK,XLT,39998,Gray,Gray,Front-wheel Drive,Hybrid,17993,"2750 Stoneridge Dr Pleasanton, CA 94588",2023-05-12
224,USED,2023,FORD,MAVERICK,LARIAT,45971,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,4047,"15900 Smokey Point Blvd Marysville, WA 98271",2023-05-12
225,USED,2023,FORD,MAVERICK,XLT,36998,Blue,Gray,Front-wheel Drive,Gasoline,611,"7766 Balboa Ave San Diego, CA 92111",2023-05-12
226,USED,2022,FORD,MAVERICK,LARIAT,43099,Blue,Brown,All-wheel Drive,Gasoline,3983,"400 River Road Puyallup, WA 98371",2023-05-12
227,USED,2023,FORD,MAVERICK,XLT,41890,Hot Pepper Red Metallic Tinted Clearcoat,Navy Pier,All-wheel Drive,Gasoline,3193,"400 W 104th Ave Northglenn, CO 80234",2023-05-12
228,USED,2023,FORD,MAVERICK,XLT,38895,Gray,Navy Pier,Front-wheel Drive,Hybrid,45,"16416 Valley Blvd Fontana, CA 92335",2023-05-12
229,USED,2022,FORD,MAVERICK,XLT,36981,Carbonized Gray Metallic,Navy Pier,Front-wheel Drive,Hybrid,9078,"4 Geary Plaza Seaside, CA 93955",2023-05-12
230,USED,2022,FORD,MAVERICK,XLT,37990,Blue,Black Onyx,All-wheel Drive,Gasoline,20789,"400 W 104th Ave Northglenn, CO 80234",2023-05-12
231,USED,2022,FORD,MAVERICK,XLT,34441,Oxford White,Black Onyx,All-wheel Drive,Gasoline,16299,"8575 Laguna Grove Drive Elk Grove, CA 95757",2023-05-12
232,CERTIFIED,2022,FORD,MAVERICK,XL,35988,AREA 51,BLACK ONYX-MED DK SLATE TRI,–,–,2975,"3282 Auto Center Circle Stockton, CA 95212",2023-05-12
233,USED,2023,FORD,MAVERICK,LARIAT,40800,Shadow Black,Desert,All-wheel Drive,Gasoline,3065,"2100 N Broadway Walnut Creek, CA 94596",2023-05-12
234,USED,2022,FORD,MAVERICK,XL,32984,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,84,"851 S Main St LaBelle, FL 33935",2023-05-12
235,USED,2023,FORD,MAVERICK,XLT,41250,Oxford White,Black Onyx,All-wheel Drive,Gasoline,177,"1511 E Rusk St Jacksonville, TX 75766",2023-05-12
236,USED,2022,FORD,MAVERICK,XLT,35999,Blue,–,Front-wheel Drive,Gasoline,2840,"27309 Southwest Fwy Rosenberg, TX 77471",2023-05-12
237,USED,2022,FORD,MAVERICK,XLT,35641,Oxford White,Navy Pier,All-wheel Drive,Gasoline,12799,"1251 Quaker Blvd Plainfield, IN 46168",2023-05-12
238,USED,2023,FORD,MAVERICK,XL,34943,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Gasoline,48,"1555 E. Independence Springfield, MO 65804",2023-05-12
239,USED,2022,FORD,MAVERICK,LARIAT,39999,Blue,Desert,All-wheel Drive,Gasoline,21468,"9777 S Memorial Dr Tulsa, OK 74133",2023-05-12
240,USED,2022,FORD,MAVERICK,LARIAT,37254,Blue,Desert,All-wheel Drive,Gasoline,11726,"16120 Smokey Point Blvd Marysville, WA 98271",2023-05-12
241,USED,2022,FORD,MAVERICK,XLT,37800,Area 51,Navy Pier,All-wheel Drive,Gasoline,830,"1800 Lucent court Highlands Ranch, CO 80129",2023-05-12
242,USED,2022,FORD,MAVERICK,LARIAT,44998,White,Brown,FWD,Hybrid,10689,"3853 Plaza Drive Oceanside, CA 92056",2023-05-12
243,USED,2023,FORD,MAVERICK,XL,34998,Blue,Black,FWD,Gasoline,356,"2001 Lockwood St Oxnard, CA 93036",2023-05-12
244,USED,2023,FORD,MAVERICK,XLT,39990,Black,Navy Pier,All-wheel Drive,Gasoline,104,"400 W 104th Ave Northglenn, CO 80234",2023-05-12
245,USED,2022,FORD,MAVERICK,XLT,35895,Cactus Green / Gray,Navy Pier,All-wheel Drive,Gasoline,8378,"4900 Capital Blvd Raleigh, NC 27616",2023-05-12
246,USED,2022,FORD,MAVERICK,XL,32998,Gray,Black,All-wheel Drive,Gasoline,9719,"2783 Corby Ave Santa Rosa, CA 95407",2023-05-12
247,USED,2022,FORD,MAVERICK,XL,33511,Gray,Black Onyx,All-wheel Drive,Gasoline,2493,"4902 Pacific Highway East Fife, WA 98424",2023-05-12
248,USED,2022,FORD,MAVERICK,XL,33816,Carbonized Gray,Black Onyx,Front-wheel Drive,Gasoline,13749,"203 Bryant Blvd N San Angelo, TX 76903",2023-05-12
249,USED,2023,FORD,MAVERICK,XLT,36950,Area 51,Navy Pier,Front-wheel Drive,Gasoline,748,"2285 Diamond Blvd Concord, CA 94520",2023-05-12
250,USED,2022,FORD,MAVERICK,LARIAT,40987,Shadow Black,Desert,All-wheel Drive,Gasoline,4280,"3900 Portland Rd Newberg, OR 97132",2023-05-12
251,CERTIFIED,2022,FORD,MAVERICK,XLT,43988,Iconic Silver Metallic,Navy Pier,Front-wheel Drive,Hybrid,16591,"4625 Madison Ave Sacramento, CA 95841",2023-05-12
252,USED,2023,FORD,MAVERICK,XLT,36997,Cactus Green / Gray,Navy Pier,All-wheel Drive,Gasoline,6753,"1605 SW Naito Pkwy Portland, OR 97201",2023-05-12
253,USED,2022,FORD,MAVERICK,XLT,35531,Area 51,Navy Pier,Front-wheel Drive,Hybrid,21526,"3330 Broadway Oakland, CA 94611",2023-05-12
254,CERTIFIED,2022,FORD,MAVERICK,XL,31785,CACTUS GREY,BLACK ONYX-MED DK SLATE TRI,–,–,9676,"5555 Paseo del Norte Carlsbad, CA 92008",2023-05-12
255,USED,2022,FORD,MAVERICK,XLT,36998,Area 51,Black Onyx,All-wheel Drive,Gasoline,8073,"3560 28th Street SE Grand Rapids, MI 49512",2023-05-12
256,USED,2022,FORD,MAVERICK,XLT,36998,Blue,Gray,AWD,Gasoline,6362,"1300 E I-2 Pharr, TX 78577",2023-05-12
257,USED,2023,FORD,MAVERICK,XLT,38799,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Hybrid,95,"1929 South Figueroa Street Los Angeles, CA 90007",2023-05-12
258,CERTIFIED,2022,FORD,MAVERICK,XLT,42951,Orange,Navy Pier,Front-wheel Drive,Hybrid,8042,"920 W Shaw Ave Clovis, CA 93612",2023-05-12
259,USED,2023,FORD,MAVERICK,XLT,38997,Cactus Green / Gray,Black Onyx,All-wheel Drive,Gasoline,5557,"311 Interstate 45 Conroe, TX 77301",2023-05-12
260,USED,2022,FORD,MAVERICK,XL,32000,Blue,Gray,Front-wheel Drive,CVT Transmission,8000,"Heath from Moses Lake, WA 98837",2023-05-12
261,USED,2022,FORD,MAVERICK,LARIAT,40892,Blue,Desert,All-wheel Drive,Gasoline,11992,"4960 E US Hwy 377 Granbury, TX 76049",2023-05-12
262,CERTIFIED,2022,FORD,MAVERICK,LARIAT,38812,Gray Metallic,Desert,All-wheel Drive,Gasoline,20997,"8555 E Frank Lloyd Wright Blvd Scottsdale, AZ 85260",2023-05-12
263,USED,2022,FORD,MAVERICK,XLT,37900,Area 51,Navy Pier,All-wheel Drive,Gasoline,5906,"1224 North Broadway New Ulm, MN 56073",2023-05-12
264,USED,2023,FORD,MAVERICK,XL,36362,Gray,Black Onyx/Medium Dark Slate,Front-wheel Drive,Hybrid,2467,"1200 Hwy 79E A Hutto, TX 78634",2023-05-12
265,USED,2022,FORD,MAVERICK,LARIAT,39995,Shadow Black,Desert,All-wheel Drive,Gasoline,933,"1400 W Interstate 20 Arlington, TX 76017",2023-05-12
266,CERTIFIED,2022,FORD,MAVERICK,XLT,38918,Blue,Black Onyx,Front-wheel Drive,Hybrid,11837,"200 E Central Ave Comanche, TX 76442",2023-05-12
267,USED,2022,FORD,MAVERICK,XL,28495,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,6416,"15423 W I-10 San Antonio, TX 78249",2023-05-12
268,USED,2022,FORD,MAVERICK,XL,34147,Gray,Black Onyx/Medium Dark Slate,Front-wheel Drive,Gasoline,8183,"1601 Green Avenue Orange, TX 77630",2023-05-12
269,USED,2022,FORD,MAVERICK,XLT,35998,Shadow Black,Navy Pier,Front-wheel Drive,Gasoline,21652,"2500 N Main St Madison, NE 68748",2023-05-12
270,USED,2022,FORD,MAVERICK,XLT,35999,Blue,Navy Pier,Front-wheel Drive,Hybrid,16934,"1045 E Chicago St Elgin, IL 60120",2023-05-12
271,USED,2023,FORD,MAVERICK,XL,34999,Carbonized Gray Metallic,Black,Front-wheel Drive,Hybrid,50,"5201 Grisham Dr Rowlett, TX 75088",2023-05-12
272,USED,2022,FORD,MAVERICK,XLT,37127,Area 51,Navy Pier,Front-wheel Drive,Hybrid,19007,"9400 Southwest Fwy Houston, TX 77074",2023-05-12
273,USED,2023,FORD,MAVERICK,XLT,39991,Blue,Navy,All-wheel Drive,Gasoline,8712,"4860 IH 10 Columbus, TX 78934",2023-05-12
274,USED,2022,FORD,MAVERICK,XLT,27995,Shadow Black,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,10922,"4651 Digital Drive Lehi, UT 84043",2023-05-12
275,USED,2022,FORD,MAVERICK,LARIAT,40998,Blue,Brown,Front-wheel Drive,Gasoline,8957,"6801 Colony St Bakersfield, CA 93307",2023-05-12
276,USED,2022,FORD,MAVERICK,XLT,39780,Cactus Green / Gray,–,All-wheel Drive,Gasoline,10921,"400 N 20th St Ozark, MO 65721",2023-05-12
277,USED,2023,FORD,MAVERICK,XL,45999,Blue,Blue,Front-wheel Drive,8-Speed A/T,189,"Jerri from Scottsdale, AZ 85266",2023-05-12
278,USED,2023,FORD,MAVERICK,XLT,42999,Charcoal,Navy Pier,All-wheel Drive,Gasoline,542,"360 S. Smith Road Tempe, AZ 85281",2023-05-12
279,USED,2022,FORD,MAVERICK,XLT,36991,Velocity Blue Metallic,Navy Pier,Front-wheel Drive,Hybrid,5822,"11910 I/35 Frontage Rd San Antonio, TX 78233",2023-05-12
280,USED,2022,FORD,MAVERICK,XLT,33297,Cactus,Black Onyx,Front-wheel Drive,Gasoline,5746,"9898 S Memorial Dr Tulsa, OK 74133",2023-05-12
281,USED,2023,FORD,MAVERICK,XL,35494,Iconic Silver,Black Onyx,Front-wheel Drive,Hybrid,100,"2200 West University Drive Prosper, TX 75078",2023-05-12
282,USED,2022,FORD,MAVERICK,XLT,36950,Blue,Black Onyx,Front-wheel Drive,Hybrid,16681,"18411 Lyndon B Johnson Fwy Mesquite, TX 75150",2023-05-12
283,USED,2022,FORD,MAVERICK,LARIAT,35995,Gray Metallic,Desert,Front-wheel Drive,Gasoline,25407,"11200 N Fwy Service Rd E Fort Worth, TX 76177",2023-05-12
284,USED,2022,FORD,MAVERICK,XLT,31995,Carbonized Gray Metallic,Black Onyx,Front-wheel Drive,Gasoline,32006,"2414 N Central Ave Marshfield, WI 54449",2023-05-12
285,USED,2023,FORD,MAVERICK,XL,38904,Oxford White,Black Onyx,All-wheel Drive,Gasoline,1877,"333 N Butler Rd Pauls Valley, OK 73075",2023-05-12
286,CERTIFIED,2022,FORD,MAVERICK,LARIAT,38995,ALTO BLUE METALLIC TC,DESERT BROWN TRIM,–,–,22834,"8853 W Fairview Ave Boise, ID 83704",2023-05-12
287,CERTIFIED,2022,FORD,MAVERICK,XLT,33980,CYBER ORANGE METALLIC TC,NAVY PIER -MED SLATE TRIM,–,–,24262,"950 S. Central Expy. McKinney, TX 75070",2023-05-12
288,CERTIFIED,2022,FORD,MAVERICK,LARIAT,42497,Cactus Green / Gray,Desert,All-wheel Drive,Gasoline,4193,"801 East Highway 114 Grapevine, TX 76051",2023-05-12
289,USED,2022,FORD,MAVERICK,XL,27995,White,Black,Front-wheel Drive,Gasoline,2848,"5803 Richmond Ave Houston, TX 77057",2023-05-12
290,USED,2022,FORD,MAVERICK,XLT,37000,Carbonized Gray Metallic,Navy Pier,Front-wheel Drive,Hybrid,9926,"3201 Yankee Hill Rd Lincoln, NE 68516",2023-05-12
291,USED,2023,FORD,MAVERICK,LARIAT,44750,Atlas Blue Metallic,Desert,All-wheel Drive,Gasoline,61,"3333 West Plano Parkway Suite 30 Plano, TX 75074",2023-05-12
292,USED,2022,FORD,MAVERICK,LARIAT,40678,Shadow Black,Desert,All-wheel Drive,Gasoline,7143,"2005 Airport Way S Seattle, WA 98134",2023-05-12
293,USED,2022,FORD,MAVERICK,XLT,39000,Carbonized Gray Metallic,Navy Pier,All-wheel Drive,Gasoline,6112,"1045 E Chicago St Elgin, IL 60120",2023-05-12
294,USED,2023,FORD,MAVERICK,XLT,36500,Gray,–,FWD,Gasoline,2021,"18411 Lyndon B Johnson Fwy Mesquite, TX 75150",2023-05-12
295,USED,2022,FORD,MAVERICK,LARIAT,40500,Hot Pepper Red Tinted Clearcoat,Desert,Front-wheel Drive,Hybrid,10891,"3485 FM 528 Rd Alvin, TX 77511",2023-05-12
296,USED,2022,FORD,MAVERICK,XL,29995,Velocity Blue Metallic,Black Onyx,All-wheel Drive,Gasoline,30291,"200 W Huntland Dr Austin, TX 78752",2023-05-12
297,CERTIFIED,2022,FORD,MAVERICK,XLT,31783,ICONIC SILVER METALLIC,NAVY PIER -MED SLATE TRIM,–,–,19958,"950 S. Central Expy. McKinney, TX 75070",2023-05-12
298,USED,2022,FORD,MAVERICK,XLT,36250,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Hybrid,12210,"4601 Colonel Glenn Plaza Dr Little Rock, AR 72210",2023-05-12
299,USED,2023,FORD,MAVERICK,LARIAT,44997,Gray,Brown,All-wheel Drive,Gasoline,1299,"7576 US-51 Minocqua, WI 54548",2023-05-12
300,USED,2022,FORD,MAVERICK,LARIAT,44336,Red Metallic,Desert,All-wheel Drive,Gasoline,5213,"123 Airport Rd Ames, IA 50010",2023-05-12
301,CERTIFIED,2022,FORD,MAVERICK,XLT,35199,Area 51,Navy Pier,All-wheel Drive,Gasoline,9487,"4900 US-52 Rochester, MN 55901",2023-05-12
302,USED,2023,FORD,MAVERICK,XLT,40047,–,–,All-wheel Drive,Gasoline,1413,"1500 E College St Lake Charles, LA 70607",2023-05-12
303,USED,2022,FORD,MAVERICK,XL,33985,Cactus Green / Gray,Black Onyx,All-wheel Drive,Gasoline,18825,"5731 I-49 South Service Rd Opelousas, LA 70570",2023-05-12
304,USED,2022,FORD,MAVERICK,LARIAT,37900,Cactus Green / Gray,Desert,Front-wheel Drive,Gasoline,10077,"225 W Dwain Willis Ave Vinita, OK 74301",2023-05-12
305,USED,2022,FORD,MAVERICK,XLT,35905,–,–,FWD,Hybrid,42597,"333 N Butler Rd Pauls Valley, OK 73075",2023-05-12
306,CERTIFIED,2022,FORD,MAVERICK,XLT,41995,Chili Pepper Red,Navy Pier,All-wheel Drive,Gasoline,5200,"7310 E Kellogg Dr Wichita, KS 67207",2023-05-12
307,USED,2022,FORD,MAVERICK,LARIAT,40000,Oxford White,Desert,All-wheel Drive,Gasoline,20304,"2900 Burlington St North Kansas City, MO 64116",2023-05-12
308,USED,2022,FORD,MAVERICK,XLT,34999,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,6215,"1500 E State Hwy 114 Grapevine, TX 76051",2023-05-12
309,CERTIFIED,2022,FORD,MAVERICK,XLT,35800,OXFORD WHITE,NAVY PIER -MED SLATE TRIM,–,–,5460,"203 W Main St Stigler, OK 74462",2023-05-12
310,USED,2022,FORD,MAVERICK,XLT,36601,Blue,Navy Pier/Medium Slate,Front-wheel Drive,Gasoline,16171,"7780 S. Autoplex Loop Tempe, AZ 85284",2023-05-12
311,USED,2022,FORD,MAVERICK,XLT,37999,Blue,Gray,Front-wheel Drive,Hybrid,11454,"4701 Auto Center Blvd Bremerton, WA 98312",2023-05-12
312,USED,2023,FORD,MAVERICK,LARIAT,43844,Atlas Blue Metallic,Desert,All-wheel Drive,Gasoline,1195,"933 Auto Show Dr Henderson, NV 89014",2023-05-12
313,USED,2022,FORD,MAVERICK,XLT,33491,Area 51,Navy Pier,All-wheel Drive,Gasoline,18346,"6139 Bandera Rd San Antonio, TX 78238",2023-05-12
314,USED,2022,FORD,MAVERICK,LARIAT,39988,White,Brown,All-wheel Drive,Gasoline,1222,"2747 Via Campo Montebello, CA 90640",2023-05-12
315,USED,2022,FORD,MAVERICK,XLT,38661,Cactus Green / Gray,Black Onyx,All-wheel Drive,Gasoline,1439,"1920 Pacific Blvd SW Albany, OR 97321",2023-05-12
316,CERTIFIED,2022,FORD,MAVERICK,XL,35988,Area 51,–,All-wheel Drive,Gasoline,9130,"555 N Main St Manteca, CA 95336",2023-05-12
317,USED,2023,FORD,MAVERICK,XLT,39999,Carbonized Gray Metallic,Navy Pier,All-wheel Drive,Gasoline,0,"711 E Wishkah St Aberdeen, WA 98520",2023-05-12
318,USED,2023,FORD,MAVERICK,XLT,35998,Blue,Gray,Front-wheel Drive,Gasoline,627,"19010 E Valley View Pkwy Independence, MO 64055",2023-05-12
319,USED,2023,FORD,MAVERICK,XL,36998,Blue,Black,Front-wheel Drive,Hybrid,70,"45210 Towlern Pl Sterling, VA 20165",2023-05-12
320,USED,2022,FORD,MAVERICK,XLT,33500,Oxford White,Navy Pier,Front-wheel Drive,Hybrid,28079,"2818 N Columbia St Milledgeville, GA 31061",2023-05-12
321,USED,2022,FORD,MAVERICK,LARIAT,39696,Shadow Black,Desert,All-wheel Drive,Gasoline,26,"96 Radio Dr Lexington, NC 27292",2023-05-12
322,USED,2023,FORD,MAVERICK,XL,35999,Gray,Gray,Front-wheel Drive,Hybrid,843,"2620 Nova Dr Dallas, TX 75229",2023-05-12
323,USED,2022,FORD,MAVERICK,XLT,30600,Blue,Navy Pier,All-wheel Drive,Gasoline,7526,"1349 N Beck Rd Post Falls, ID 83854",2023-05-12
