,condition,model_year,make,model,trim_level,list_price,exterior_color,interior_color,fwd_or_awd,hybrid_or_eco,mileage,dealer_address,date_parsed
253,USED,2022,FORD,MAVERICK,LARIAT,40747,Chili Pepper Red,Desert,All-wheel Drive,Gasoline,2138,"8 Uxbridge Rd Mendon, MA 01756",2023-05-11
254,USED,2022,FORD,MAVERICK,LARIAT,41477,Red,Brown,All-wheel Drive,Gasoline,450,"8 Uxbridge Rd Mendon, MA 01756",2023-05-11
255,USED,2022,FORD,MAVERICK,XL,28998,Oxford White,Black Onyx,Front-wheel Drive,Hybrid,3367,"1207 E Brandon Blvd Brandon, FL 33511",2023-05-11
256,USED,2023,FORD,MAVERICK,LARIAT,42890,WH,BROWN,All-wheel Drive,Gasoline,1679,"3923 Route 104 Williamson, NY 14589",2023-05-11
257,USED,2022,FORD,MAVERICK,LARIAT,43997,Cactus,Desert,All-wheel Drive,Gasoline,13866,"2630 Pelham Parkway Pelham, AL 35124",2023-05-11
258,USED,2022,FORD,MAVERICK,XLT,33884,Cactus,Navy Pier,All-wheel Drive,Gasoline,7275,"9740 Adamo Dr Tampa, FL 33619",2023-05-11
259,USED,2023,FORD,MAVERICK,XL,34456,Cactus,–,Front-wheel Drive,Hybrid,230,"9740 Adamo Dr Tampa, FL 33619",2023-05-11
260,USED,2023,FORD,MAVERICK,XL,35454,Oxford White,–,FWD,Hybrid,250,"9740 Adamo Dr Tampa, FL 33619",2023-05-11
261,USED,2022,FORD,MAVERICK,LARIAT,36988,Blue,–,Front-wheel Drive,Hybrid,35249,"9751 Adamo Dr Tampa, FL 33619",2023-05-11
262,USED,2022,FORD,MAVERICK,XL,35929,Gray,–,All-wheel Drive,Gasoline,3680,"9090 E Adamo Dr Tampa, FL 33619",2023-05-11
263,USED,2023,FORD,MAVERICK,LARIAT,42900,Red,–,All-wheel Drive,Gasoline,3610,"1003 Hudson River Rd Mechanicville, NY 12118",2023-05-11
264,USED,2022,FORD,MAVERICK,XLT,36705,Cactus Green / Gray,Navy Pier,All-wheel Drive,Gasoline,5270,"1 Main St Greenfield, MA 01301",2023-05-11
265,USED,2022,FORD,MAVERICK,LARIAT,41477,Gray,Desert,All-wheel Drive,Gasoline,12707,"154 E Main St Milford, MA 01757",2023-05-11
266,CERTIFIED,2022,FORD,MAVERICK,XLT,33883,Area 51,Navy Pier,All-wheel Drive,Gasoline,12426,"5815 N Dale Mabry Hwy Tampa, FL 33614",2023-05-11
267,USED,2023,FORD,MAVERICK,XLT,38899,Cyber Orange Metallic Tricoat,Black Onyx,All-wheel Drive,Gasoline,500,"5815 N Dale Mabry Hwy Tampa, FL 33614",2023-05-11
268,CERTIFIED,2022,FORD,MAVERICK,XLT,38900,ICONIC SILVER METALLIC,NAVY PIER -MED SLATE TRIM,–,–,16933,"3004 East Avenue, Rt 49 Central Square, NY 13036",2023-05-11
269,USED,2023,FORD,MAVERICK,XLT,35981,Atlas Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,84,"2966 N Dale Mabry Hwy Tampa, FL 33607",2023-05-11
270,USED,2023,FORD,MAVERICK,XLT,32543,Shadow Black,Black Onyx,Front-wheel Drive,Gasoline,65,"2522 N Dale Mabry Hwy Tampa, FL 33607",2023-05-11
271,USED,2022,FORD,MAVERICK,XL,30995,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,38032,"10730 Hubler Drive Taylorsville, IN 47280",2023-05-11
272,USED,2023,FORD,MAVERICK,XLT,38980,Alto Blue Metallic Tinted Clearcoat,Navy Pier,All-wheel Drive,Gasoline,180,"88 Turnpike Road Westboro, MA 01581",2023-05-11
273,USED,2022,FORD,MAVERICK,XLT,33490,White,Navy Pier,All-wheel Drive,Gasoline,34780,"135 Belmont St Easton, MA 02375",2023-05-11
274,USED,2022,FORD,MAVERICK,XLT,36277,Cactus,Navy Pier,All-wheel Drive,Gasoline,29,"27758 US Hwy 19 N Clearwater, FL 33763",2023-05-11
275,USED,2022,FORD,MAVERICK,XL,35600,Green,–,All-wheel Drive,Gasoline,11001,"756 W Ervin Rd Van Wert, OH 45891",2023-05-11
276,USED,2022,FORD,MAVERICK,XLT,36998,Gray Metallic,Navy Pier,All-wheel Drive,Gasoline,1839,"1671 Toll Gate Dr Maumee, OH 43537",2023-05-11
277,USED,2022,FORD,MAVERICK,XLT,35487,Blue,Navy Pier,Front-wheel Drive,Hybrid,18706,"1215 N. Federal Highway #1 Lake Park, FL 33403",2023-05-11
278,USED,2022,FORD,MAVERICK,XL,31900,Area 51,Black Onyx,Front-wheel Drive,Gasoline,6717,"1210 Northlake Blvd Lake Park, FL 33403",2023-05-11
279,USED,2023,FORD,MAVERICK,XLT,36998,Orange,Gray,Front-wheel Drive,Hybrid,549,"2550 Roosevelt Blvd Clearwater, FL 33760",2023-05-11
280,USED,2022,FORD,MAVERICK,XL,32998,Gray,Black,Front-wheel Drive,Hybrid,5175,"2550 Roosevelt Blvd Clearwater, FL 33760",2023-05-11
281,USED,2023,FORD,MAVERICK,XLT,34900,Gray,Blue,Front-wheel Drive,CVT Transmission,3500,"Jason from Bedford, IN 47421",2023-05-11
282,USED,2022,FORD,MAVERICK,XLT,35997,Orange,Navy Pier,All-wheel Drive,Gasoline,937,"7600 W Central Ave Toledo, OH 43617",2023-05-11
283,USED,2022,FORD,MAVERICK,LARIAT,36500,Silver,Gray,All-wheel Drive,A/T,3800,"Tyler from Ruskin, FL 33570",2023-05-11
284,USED,2022,FORD,MAVERICK,XLT,29999,Oxford White,Navy Pier,Front-wheel Drive,Gasoline,16721,"1220 N Military Trl West Palm Beach, FL 33409",2023-05-11
285,USED,2022,FORD,MAVERICK,XLT,34999,Cactus,Navy Pier,Front-wheel Drive,Gasoline,5115,"1220 N Military Trl West Palm Beach, FL 33409",2023-05-11
286,USED,2023,FORD,MAVERICK,LARIAT,44949,White,–,All-wheel Drive,Gasoline,9,"2903 South Scatterfield Road Anderson, IN 46013",2023-05-11
287,USED,2023,FORD,MAVERICK,LARIAT,45990,Shadow Black,Desert,All-wheel Drive,Gasoline,24,"2903 South Scatterfield Road Anderson, IN 46013",2023-05-11
288,USED,2022,FORD,MAVERICK,XLT,36999,Oxford White,Navy Pier,Front-wheel Drive,Hybrid,6867,"1200 S Congress Ave West Palm Beach, FL 33406",2023-05-11
289,USED,2022,FORD,MAVERICK,XLT,33499,Cactus,Navy Pier,Front-wheel Drive,Gasoline,4942,"1200 S Congress Ave West Palm Beach, FL 33406",2023-05-11
290,CERTIFIED,2022,FORD,MAVERICK,XLT,35000,Alto Blue Tinted Clearcoat Metallic,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,3088,"10601 Southern Blvd Royal Palm Beach, FL 33411",2023-05-11
291,USED,2022,FORD,MAVERICK,LARIAT,41778,Cactus Green / Gray,Desert,All-wheel Drive,Gasoline,11241,"880 US-31 Greenwood, IN 46143",2023-05-11
292,USED,2022,FORD,MAVERICK,LARIAT,39060,–,–,Front-wheel Drive,Hybrid,21049,"2000 10th Ave N Lake Worth, FL 33461",2023-05-11
293,USED,2022,FORD,MAVERICK,LARIAT,39500,Orange,Desert,All-wheel Drive,Gasoline,16862,"959 W 15th St Panama City, FL 32401",2023-05-11
294,USED,2022,FORD,MAVERICK,XLT,36000,Blue,Navy Pier,Front-wheel Drive,Hybrid,33315,"959 W 15th St Panama City, FL 32401",2023-05-11
295,USED,2023,FORD,MAVERICK,XL,35949,Gray,Black Onyx,Front-wheel Drive,Hybrid,215,"13397 Britton Park Rd Fishers, IN 46038",2023-05-11
296,USED,2022,FORD,MAVERICK,XLT,35641,Oxford White,Navy Pier,All-wheel Drive,Gasoline,12799,"1251 Quaker Blvd Plainfield, IN 46168",2023-05-11
297,CERTIFIED,2022,FORD,MAVERICK,XL,32596,Shadow Black,Black Onyx,Front-wheel Drive,Gasoline,73,"2713 E. Main St. Plainfield, IN 46168",2023-05-11
298,USED,2022,FORD,MAVERICK,SUPERC,38995,Black,–,All-wheel Drive,Gasoline,13199,"35900 Gratiot Ave Charter Twp of Clinton, MI 48035",2023-05-11
299,USED,2023,FORD,MAVERICK,XL,35500,Atlas Blue Metallic,Black Onyx,Front-wheel Drive,Gasoline,113,"21350 Woodward Ave Ferndale, MI 48220",2023-05-11
300,USED,2023,FORD,MAVERICK,XLT,35000,Atlas Blue Metallic,Navy Pier,Front-wheel Drive,Hybrid,43,"21350 Woodward Ave Ferndale, MI 48220",2023-05-11
301,USED,2023,FORD,MAVERICK,XLT,41997,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,117,"707 S Washington Blvd Sarasota, FL 34236",2023-05-11
302,USED,2023,FORD,MAVERICK,XLT,38448,Area 51,Navy Pier,All-wheel Drive,Gasoline,31,"4200 Illinois Rd Fort Wayne, IN 46804",2023-05-11
303,USED,2022,FORD,MAVERICK,XLT,36825,Shadow Black,Navy Pier,Front-wheel Drive,Hybrid,3766,"183 S. County Rd. 525 E. Avon, IN 46123",2023-05-11
304,USED,2023,FORD,MAVERICK,XLT,38779,Blue,Black Onyx,All-wheel Drive,Gasoline,2713,"965 E Jefferson St Tipton, IN 46072",2023-05-11
305,USED,2022,FORD,MAVERICK,XLT,38995,Hot Pepper Red Tinted Clearcoat,Navy Pier,All-wheel Drive,Gasoline,5349,"24777 Hall Road Macomb, MI 48042",2023-05-11
306,USED,2023,FORD,MAVERICK,LARIAT,40384,White,–,All-wheel Drive,Gasoline,2689,"851 S Main St LaBelle, FL 33935",2023-05-11
307,USED,2022,FORD,MAVERICK,XL,33184,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,84,"851 S Main St LaBelle, FL 33935",2023-05-11
308,USED,2022,FORD,MAVERICK,LARIAT,40995,Velocity Blue,Desert,All-wheel Drive,Gasoline,5255,"40333 Van Dyke Sterling Heights, MI 48313",2023-05-11
309,USED,2022,FORD,MAVERICK,XLT,35995,Carbonized Gray,Navy Pier,Front-wheel Drive,Hybrid,4524,"40333 Van Dyke Sterling Heights, MI 48313",2023-05-11
310,USED,2022,FORD,MAVERICK,LARIAT,36995,Orange,Desert,Front-wheel Drive,Gasoline,18880,"40555 Van Dyke Sterling Heights, MI 48313",2023-05-11
311,USED,2022,FORD,MAVERICK,LARIAT,40991,Orange,Desert,All-wheel Drive,Gasoline,3767,"1100 E Walnut St Evansville, IN 47714",2023-05-11
312,USED,2022,FORD,MAVERICK,XLT,34991,Shadow Black,Navy Pier,Front-wheel Drive,Gasoline,4046,"1100 E Walnut St Evansville, IN 47714",2023-05-11
313,USED,2022,FORD,MAVERICK,XLT,29999,Blue,Navy Pier,All-wheel Drive,Gasoline,59745,"114 Charlestown Road Claremont, NH 03743",2023-05-11
314,USED,2022,FORD,MAVERICK,LARIAT,40495,Oxford White,Desert,All-wheel Drive,Gasoline,16079,"12425 30 Mile Road Washington Twp, MI 48095",2023-05-11
315,USED,2022,FORD,MAVERICK,XLT,39995,Velocity Blue,Navy Pier,All-wheel Drive,Gasoline,2187,"12425 30 Mile Road Washington Twp, MI 48095",2023-05-11
316,USED,2023,FORD,MAVERICK,XLT,37591,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,131,"1445 South Main Street Chelsea, MI 48118",2023-05-11
317,USED,2022,FORD,MAVERICK,XL,31999,Oxford White,Black Onyx,Front-wheel Drive,Hybrid,10786,"6975 Highland Road Waterford, MI 48327",2023-05-11
318,USED,2022,FORD,MAVERICK,XLT,36395,Shadow Black,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,21886,"151 Portsmouth Ave Exeter, NH 03833",2023-05-11
319,USED,2023,FORD,MAVERICK,XL,31910,Oxford White,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,10,"151 Portsmouth Ave Exeter, NH 03833",2023-05-11
320,USED,2023,FORD,MAVERICK,XL,31910,Oxford White,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,5,"151 Portsmouth Ave Exeter, NH 03833",2023-05-11
321,USED,2023,FORD,MAVERICK,XL,31910,Oxford White,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,8,"151 Portsmouth Ave Exeter, NH 03833",2023-05-11
322,USED,2023,FORD,MAVERICK,XL,31910,Oxford White,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,10,"151 Portsmouth Ave Exeter, NH 03833",2023-05-11
323,USED,2023,FORD,MAVERICK,XLT,37998,White,Blue,AWD,Gasoline,838,"3000 Colonial Blvd Fort Myers, FL 33966",2023-05-11
324,USED,2023,FORD,MAVERICK,XLT,39410,Green,–,All-wheel Drive,Gasoline,485,"2600 Colonial Blvd Fort Myers, FL 33907",2023-05-11
325,USED,2023,FORD,MAVERICK,XLT,40875,Oxford White,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,2353,"235 Miracle Strip Pkwy SW Fort Walton Beach, FL 32548",2023-05-11
326,USED,2023,FORD,MAVERICK,XLT,35991,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,4435,"6011 Pembroke Rd Hollywood, FL 33023",2023-05-11
327,USED,2023,FORD,MAVERICK,XLT,34907,Area 51,Black Onyx,All-wheel Drive,Gasoline,48,"7100 Grand River Road Brighton, MI 48114",2023-05-11
328,USED,2023,FORD,MAVERICK,XL,34950,Black,Black Onyx,FWD,Hybrid,,"177 Lafayette Rd North Hampton, NH 03862",2023-05-11
329,USED,2022,FORD,MAVERICK,XL,12450,White,Gray,Front-wheel Drive,Gasoline,12729,"5700 NW 27th Ave Miami, FL 33142",2023-05-11
330,USED,2022,FORD,MAVERICK,XL,23950,White,Gray,All-wheel Drive,Gasoline,8392,"5700 NW 27th Ave Miami, FL 33142",2023-05-11
331,USED,2022,FORD,MAVERICK,XLT,34817,Carbonized Gray Metallic,Navy Pier,Front-wheel Drive,Gasoline,1224,"28450 S. Tamiami Trail Bonita Springs, FL 34134",2023-05-11
332,USED,2022,FORD,MAVERICK,LARIAT,39998,Black,Brown,All-wheel Drive,Gasoline,14093,"1300 NW 98th Ct Doral, FL 33172",2023-05-11
333,USED,2022,FORD,MAVERICK,XLT,37000,Gray,–,Front-wheel Drive,Hybrid,7057,"59 Bisson Ave Laconia, NH 03246",2023-05-11
334,USED,2023,FORD,MAVERICK,XL,34890,Area 51,Black Onyx,Front-wheel Drive,Hybrid,3449,"1471 Airport Pulling Rd N Naples, FL 34104",2023-05-11
335,USED,2022,FORD,MAVERICK,XLT,36993,Oxford White,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,23267,"2714 Elkhart Rd Goshen, IN 46526",2023-05-11
336,USED,2022,FORD,MAVERICK,LARIAT,42850,Oxford White,Desert,Front-wheel Drive,Gasoline,3494,"230 Beverly Parkway Pensacola, FL 32505",2023-05-11
337,USED,2023,FORD,MAVERICK,XLT,37850,Cyber Orange Metallic Tricoat,Navy Pier,Front-wheel Drive,Gasoline,19,"230 Beverly Parkway Pensacola, FL 32505",2023-05-11
338,USED,2022,FORD,MAVERICK,XLT,38397,Cactus,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,7646,"1960 East Main Street Owosso, MI 48867",2023-05-11
339,USED,2022,FORD,MAVERICK,XLT,34898,Area 51,Navy Pier,Front-wheel Drive,Hybrid,9025,"51466 State Rte 19 Elkhart, IN 46514",2023-05-11
340,CERTIFIED,2022,FORD,MAVERICK,LARIAT,42000,Hot Pepper Red Tinted Clearcoat,Desert,All-wheel Drive,Gasoline,385,"11661 N Beyer Rd Birch Run, MI 48415",2023-05-11
341,USED,2022,FORD,MAVERICK,XLT,38990,Gray,Navy Pier/Medium Slate,Front-wheel Drive,Gasoline,1586,"704 South Heaton Street Knox, IN 46534",2023-05-11
342,USED,2022,FORD,MAVERICK,LARIAT,31495,Silver,Brown,All-wheel Drive,Gasoline,9365,"559 Mountain View Rd Williston, VT 05495",2023-05-11
343,USED,2022,FORD,MAVERICK,XL,32991,Area 51,Black Onyx,Front-wheel Drive,Hybrid,1777,"2801 S 11th St Niles, MI 49120",2023-05-11
344,CERTIFIED,2022,FORD,MAVERICK,XLT,33991,Black,Blue,All-wheel Drive,Gasoline,0,"91 Main St Westbrook, ME 04092",2023-05-11
345,USED,2022,FORD,MAVERICK,XLT,36000,Blue,Navy Pier,All-wheel Drive,Gasoline,9815,"2212 Lake Land Blvd Mattoon, IL 61938",2023-05-11
346,CERTIFIED,2022,FORD,MAVERICK,XL,29603,Cactus Green / Gray,Black Onyx,Front-wheel Drive,Gasoline,19923,"2052 Us Hwy 30 Valparaiso, IN 46385",2023-05-11
347,USED,2022,FORD,MAVERICK,LARIAT,42995,Shadow Black,Desert,All-wheel Drive,Gasoline,7616,"11979 Fulton St E Lowell, MI 49331",2023-05-11
348,USED,1977,FORD,MAVERICK,FOR,,Tan,Tan,–,Gasoline,31528,"4722 50th St SE Grand Rapids, MI 49512",2023-05-11
349,USED,2022,FORD,MAVERICK,XL,31798,Blue,Black Onyx,All-wheel Drive,Gasoline,10301,"3560 28th Street SE Grand Rapids, MI 49512",2023-05-11
350,USED,2022,FORD,MAVERICK,XLT,38998,Area 51,Black Onyx,All-wheel Drive,Gasoline,8073,"3560 28th Street SE Grand Rapids, MI 49512",2023-05-11
351,USED,2022,FORD,MAVERICK,XLT,32998,Green,Gray,All-wheel Drive,Gasoline,51164,"7771 Highway #64 Memphis, TN 38133",2023-05-11
352,USED,2022,FORD,MAVERICK,XLT,37641,Area 51,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,2018,"1213 Sunset Dr Vandalia, IL 62471",2023-05-11
353,USED,2023,FORD,MAVERICK,XL,34998,Blue,Black,Front-wheel Drive,Gasoline,553,"3475 S. Germantown Road Memphis, TN 38119",2023-05-11
354,USED,2022,FORD,MAVERICK,XLT,36900,Carbonized Gray Metallic,Black Onyx,All-wheel Drive,Gasoline,18399,"9809 Indianapolis Blvd Highland, IN 46322",2023-05-11
355,USED,2022,FORD,MAVERICK,LARIAT,39000,Gray,Desert,All-wheel Drive,Gasoline,20400,"1497 N State Route 50 Bourbannais, IL 60914",2023-05-11
356,USED,2022,FORD,MAVERICK,XLT,39346,Blue,Navy Pier,All-wheel Drive,Gasoline,13555,"1497 N State Route 50 Bourbannais, IL 60914",2023-05-11
357,USED,2022,FORD,MAVERICK,LARIAT,42100,Oxford White,Desert,All-wheel Drive,Gasoline,7721,"14633 Cicero Ave Midlothian, IL 60445",2023-05-11
358,USED,2023,FORD,MAVERICK,XL,37864,–,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,367,"768 IL-13 Marissa, IL 62257",2023-05-11
359,USED,2023,FORD,MAVERICK,XL,36950,Gray,Black Onyx,Front-wheel Drive,Hybrid,244,"8425 159th St Tinley Park, IL 60487",2023-05-11
360,USED,2022,FORD,MAVERICK,XLT,35947,Area 51,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,17928,"1501 W Pine St Hattiesburg, MS 39401",2023-05-11
361,CERTIFIED,2022,FORD,MAVERICK,FOR,,AREA 51,DESERT BROWN TRIM,–,–,7639,"8445 45th St Lyons, IL 60534",2023-05-11
362,USED,2022,FORD,MAVERICK,XL,30962,Shadow Black,Black Onyx,Front-wheel Drive,Hybrid,624,"720 S Deerfield Rd Pontiac, IL 61764",2023-05-11
363,USED,2022,FORD,MAVERICK,XL,33995,Oxford White,Black Onyx,All-wheel Drive,Gasoline,2847,"1508 Morrissey Dr Bloomington, IL 61701",2023-05-11
364,USED,1972,FORD,MAVERICK,SPRINT,,"White, Blue, Red","White, Red, Blue",–,–,40959,"1237 Central Park Dr O Fallon, IL 62269",2023-05-11
365,USED,1970,FORD,MAVERICK,FOR,,Bright Green/Gold Metallic,Black,–,–,92831,"1237 Central Park Dr O Fallon, IL 62269",2023-05-11
366,USED,1972,FORD,MAVERICK,FOR,,Red,Red/Black,–,–,55388,"1237 Central Park Dr O Fallon, IL 62269",2023-05-11
367,USED,2022,FORD,MAVERICK,XL,34977,Blue,Black Onyx,AWD,Gasoline,3063,"2500 North Ave. Melrose Park, IL 60160",2023-05-11
368,USED,2022,FORD,MAVERICK,XLT,39750,Area 51,Navy Pier,All-wheel Drive,Gasoline,8542,"1815 W. Ogden Ave Downers Grove, IL 60515",2023-05-11
369,USED,2022,FORD,MAVERICK,XL,35450,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,18077,"1815 W. Ogden Ave Downers Grove, IL 60515",2023-05-11
370,USED,2022,FORD,MAVERICK,LARIAT,44350,Hot Pepper Red Tinted Clearcoat,Desert,All-wheel Drive,Gasoline,3639,"1815 W. Ogden Ave Downers Grove, IL 60515",2023-05-11
371,USED,2023,FORD,MAVERICK,LARIAT,,Red,–,All-wheel Drive,Gasoline,346,"16101 S. Lincoln Hwy Plainfield, IL 60586",2023-05-11
372,USED,2022,FORD,MAVERICK,LARIAT,40899,White,–,All-wheel Drive,Gasoline,6741,"310 Bedford Road Morris, IL 60450",2023-05-11
373,USED,2022,FORD,MAVERICK,XL,32995,Velocity Blue Metallic,Black Onyx,Front-wheel Drive,Hybrid,25707,"1301 US 49 Paragould, AR 72450",2023-05-11
374,USED,2022,FORD,MAVERICK,XL,30995,White,–,Front-wheel Drive,Hybrid,64417,"1301 US 49 Paragould, AR 72450",2023-05-11
375,USED,2022,FORD,MAVERICK,XLT,37995,Area 51,Navy Pier,Front-wheel Drive,Gasoline,2160,"1301 US 49 Paragould, AR 72450",2023-05-11
376,CERTIFIED,2022,FORD,MAVERICK,XLT,35999,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,7157,"2055 Ogden Ave Naperville, IL 60540",2023-05-11
377,USED,2022,FORD,MAVERICK,XLT,36995,Cactus Grey,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,5565,"4173 Ogden Ave Aurora, IL 60504",2023-05-11
378,USED,2022,FORD,MAVERICK,XL,32000,Blue,Gray,Front-wheel Drive,CVT Transmission,20200,"J from Naperville, IL 60563",2023-05-11
379,USED,2022,FORD,MAVERICK,XLT,32962,Area 51,Navy Pier,Front-wheel Drive,Hybrid,10369,"700 W Main St El Paso, IL 61738",2023-05-11
380,USED,2022,FORD,MAVERICK,XLT,35962,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Hybrid,573,"700 W Main St El Paso, IL 61738",2023-05-11
381,USED,2022,FORD,MAVERICK,XLT,42000,GRAY,–,FWD,–,19467,"219 Woodgate Drive South Brandon, MS 39042",2023-05-11
382,USED,2022,FORD,MAVERICK,XLT,39800,BLACK,–,–,–,21144,"219 Woodgate Drive South Brandon, MS 39042",2023-05-11
383,USED,2022,FORD,MAVERICK,XL,36200,BLUE,–,FWD,–,20984,"219 Woodgate Drive South Brandon, MS 39042",2023-05-11
384,USED,2023,FORD,MAVERICK,XLT,42800,WHITE,–,Front-wheel Drive,–,1639,"219 Woodgate Drive South Brandon, MS 39042",2023-05-11
385,USED,2022,FORD,MAVERICK,XLT,27945,Blue,Gray,All-wheel Drive,Gasoline,113522,"25W175 Lake St Roselle, IL 60172",2023-05-11
386,USED,2022,FORD,MAVERICK,XLT,36774,Oxford White,Navy Pier,All-wheel Drive,Gasoline,8013,"1100 E Golf Rd Schaumburg, IL 60173",2023-05-11
387,USED,2022,FORD,MAVERICK,LARIAT,41626,Carbonized Gray Metallic,Desert,All-wheel Drive,Gasoline,4364,"920 West Golf Road Schaumburg, IL 60194",2023-05-11
388,USED,2022,FORD,MAVERICK,XLT,38998,Blue,Gray,FWD,Hybrid,24832,"597 Beasley Rd Jackson, MS 39206",2023-05-11
389,USED,2022,FORD,MAVERICK,LARIAT,39995,Cactus,Navy Pier,All-wheel Drive,Gasoline,19313,"7466 S Lindbergh Blvd St. Louis, MO 63125",2023-05-11
390,USED,2022,FORD,MAVERICK,LARIAT,45000,Oxford White,Desert,All-wheel Drive,Gasoline,3663,"1045 E Chicago St Elgin, IL 60120",2023-05-11
391,USED,2022,FORD,MAVERICK,XLT,36395,Blue,Navy Pier,Front-wheel Drive,Hybrid,13225,"1045 E Chicago St Elgin, IL 60120",2023-05-11
392,USED,2022,FORD,MAVERICK,LARIAT,39900,Cactus Green / Gray,Desert,All-wheel Drive,Gasoline,21809,"1045 E Chicago St Elgin, IL 60120",2023-05-11
393,USED,2022,FORD,MAVERICK,XLT,35999,Blue,Navy Pier,Front-wheel Drive,Hybrid,16934,"1045 E Chicago St Elgin, IL 60120",2023-05-11
394,USED,2022,FORD,MAVERICK,XLT,39000,Carbonized Gray Metallic,Navy Pier,All-wheel Drive,Gasoline,6112,"1045 E Chicago St Elgin, IL 60120",2023-05-11
395,USED,2023,FORD,MAVERICK,LARIAT,52000,Oxford White,Black Onyx,All-wheel Drive,Gasoline,55,"1045 E Chicago St Elgin, IL 60120",2023-05-11
396,USED,2022,FORD,MAVERICK,XL,31994,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,26979,"2900 Columbus St Ottawa, IL 61350",2023-05-11
397,USED,2023,FORD,MAVERICK,XLT,35130,Cactus,–,Front-wheel Drive,Hybrid,196,"565 W Jackson St Morton, IL 61550",2023-05-11
398,USED,2022,FORD,MAVERICK,XLT,35679,Cactus Green / Gray,Black Onyx,All-wheel Drive,Gasoline,8073,"200 E Courtland St Morton, IL 61550",2023-05-11
399,USED,2022,FORD,MAVERICK,LARIAT,41995,Cactus,Desert,All-wheel Drive,Gasoline,6339,"5656 Northwest Hwy Crystal Lake, IL 60014",2023-05-11
400,USED,2023,FORD,MAVERICK,XLT,43988,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,1863,"500 Fairlane Dr East Peoria, IL 61611",2023-05-11
401,USED,2022,FORD,MAVERICK,XLT,34851,Area 51,Navy Pier,All-wheel Drive,Gasoline,32500,"15532 Manchester Rd Ballwin, MO 63011",2023-05-11
402,USED,2022,FORD,MAVERICK,LARIAT,43995,Oxford White,Desert,All-wheel Drive,Gasoline,255,"2 Joseph Ruva Dr Spring Valley, IL 61362",2023-05-11
403,USED,2023,FORD,MAVERICK,XLT,,–,–,Front-wheel Drive,Hybrid,210,"1196 Milwaukee Ave Burlington, WI 53105",2023-05-11
404,USED,2022,FORD,MAVERICK,XLT,35488,Cactus Green / Gray,Navy Pier,All-wheel Drive,Gasoline,19274,"400 E Howze Beach Rd Slidell, LA 70461",2023-05-11
405,USED,2022,FORD,MAVERICK,XLT,37652,Velocity Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,13797,"6455 S 108th St Franklin, WI 53132",2023-05-11
406,USED,2023,FORD,MAVERICK,XLT,36542,Area 51,Navy Pier,Front-wheel Drive,Hybrid,23,"6455 S 108th St Franklin, WI 53132",2023-05-11
407,USED,2023,FORD,MAVERICK,XLT,40982,Atlas Blue Metallic,Navy Pier,FWD,Hybrid,74,"6455 S 108th St Franklin, WI 53132",2023-05-11
408,USED,2023,FORD,MAVERICK,XLT,36900,Black,Black,Front-wheel Drive,CVT Transmission,46,"Austin from Wentzville, MO 63385",2023-05-11
409,USED,2022,FORD,MAVERICK,FOR,,White,Navy Pier,Front-wheel Drive,Gasoline,7943,"W 2542 Interchange North Lake Geneva, WI 53147",2023-05-11
410,USED,2022,FORD,MAVERICK,XLT,36593,Velocity Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,13401,"1700 W. Silver Spring Dr Glendale, WI 53209",2023-05-11
411,USED,2022,FORD,MAVERICK,XL,29993,Area 51,Black Onyx,Front-wheel Drive,Gasoline,5243,"1700 W. Silver Spring Dr Glendale, WI 53209",2023-05-11
412,USED,2022,FORD,MAVERICK,XLT,37498,Oxford White,Navy Pier,All-wheel Drive,Gasoline,14423,"489 IL-2, Dixon Dixon, IL 61021",2023-05-11
413,USED,2022,FORD,MAVERICK,FOR,,Blue,–,All-wheel Drive,Gasoline,8475,"489 IL-2, Dixon Dixon, IL 61021",2023-05-11
